,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
8859,0.5442586452247056,5.794939966002519,0.6808018445965995,0.7324676432402101,0.5598980458793543,0.3494167550371156,5.0
8860,0.5563249989112907,5.752116160539634,0.7106916342412615,0.703503660985133,0.6244186046511628,0.41563467492260064,4.0
8861,0.5515619596563199,5.766601833969516,0.633588248288646,0.7736704283029855,0.5855203619909503,0.394993894993895,5.0
8862,0.7467380106414628,4.091965445382762,0.7880987037627745,0.6155488876827206,0.8903225806451613,0.6602870813397129,0.0
8863,0.560234481054182,5.783130929763692,0.6810132433038795,0.7322710990096024,0.6319895968790638,0.421875,4.0
8864,0.6800521123101139,4.6752864303949915,0.4952211593632676,0.8687669441909615,0.7777777777777778,0.5,1.0
8865,0.5660873930755796,5.7603838182591796,0.6992758736031786,0.7148519095564559,0.6270337922403004,0.43679163034001744,4.0
8866,0.5341512144152664,5.970044302493306,0.6955675158742018,0.7184607371739892,0.5545602605863192,0.34603658536585363,5.0
8867,0.5712359258015646,5.782752556831251,0.7180902484647412,0.6959499946546779,0.6283084004602992,0.42424242424242425,4.0
8868,0.6926580100020687,4.058093691535775,0.4572789918401668,0.8893232953328282,0.846,0.6220588235294118,1.0
8869,0.6126597912465702,5.1267928527579905,0.5237932856042536,0.8518454049626027,0.6947040498442367,0.5334928229665071,3.0
8870,0.6059567556816329,4.609292454041083,0.46435040929191623,0.8856515665827221,0.7356521739130435,0.4684385382059801,1.0
8871,0.7578142703487337,4.017395221864821,0.6985355055154266,0.7155753961214061,0.9116161616161617,0.6942307692307692,0.0
